Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
90	-0.09	-0.09(-0.09)	0.0(468)
100	0.65	-0.1(-0.1)	0.75(150)
100	-0.08	-0.09(-0.09)	0.02(376)
100	0.03	-0.1(-0.1)	0.13(255)
100	-0.1	-0.1(-0.1)	0.0(398)
110	0.77	-0.06(-0.06)	0.83(166)
110	-0.06	-0.08(-0.08)	0.02(390)
110	0.04	-0.09(-0.09)	0.13(265)
110	-0.08	-0.08(-0.08)	0.0(419)
120	1.07	-0.04(-0.04)	1.11(222)
120	-0.01	-0.04(-0.04)	0.02(493)
120	0.15	-0.04(-0.04)	0.18(361)
120	-0.04	-0.04(-0.04)	0.0(508)
130	0.76	-0.06(-0.06)	0.82(164)
130	-0.04	-0.06(-0.06)	0.02(372)
130	0.08	-0.06(-0.06)	0.14(275)
130	-0.06	-0.06(-0.06)	0.0(385)
140	0.59	-0.11(-0.11)	0.7(139)
140	-0.09	-0.11(-0.11)	0.02(366)
140	-0.0	-0.12(-0.12)	0.12(239)
140	-0.1	-0.1(-0.1)	0.0(391)
150	1.08	-0.05(-0.05)	1.13(225)
150	-0.03	-0.06(-0.06)	0.02(496)
150	0.12	-0.06(-0.06)	0.18(362)
150	-0.05	-0.06(-0.06)	0.0(530)
160	0.49	-0.12(-0.12)	0.6(121)
160	-0.08	-0.1(-0.1)	0.02(355)
160	0.0	-0.12(-0.12)	0.12(241)
160	-0.1	-0.1(-0.1)	0.0(381)
170	0.41	-0.11(-0.11)	0.51(103)
170	-0.09	-0.1(-0.1)	0.02(377)
170	0.01	-0.11(-0.11)	0.12(248)
170	-0.1	-0.1(-0.1)	0.0(400)
180	0.59	-0.09(-0.09)	0.68(136)
180	-0.09	-0.11(-0.11)	0.02(353)
180	-0.11	-0.11(-0.11)	0.0(381)
180	-0.01	-0.12(-0.12)	0.11(221)
190	0.65	-0.11(-0.11)	0.76(152)
190	-0.1	-0.12(-0.12)	0.02(413)
190	-0.11	-0.11(-0.11)	0.0(450)
190	0.01	-0.13(-0.13)	0.14(286)
200	0.56	-0.13(-0.13)	0.69(138)
200	-0.09	-0.12(-0.12)	0.02(430)
200	-0.11	-0.11(-0.11)	0.0(460)
200	0.02	-0.12(-0.12)	0.14(285)
210	0.34	-0.14(-0.14)	0.47(94.7)
210	-0.13	-0.15(-0.15)	0.02(343)
210	-0.15	-0.15(-0.15)	0.0(368)
210	-0.05	-0.16(-0.16)	0.11(213)
220	0.6	-0.1(-0.1)	0.7(140)
220	-0.1	-0.1(-0.1)	0.0(409)
220	-0.09	-0.11(-0.11)	0.02(381)
220	0.03	-0.11(-0.11)	0.13(270)
230	0.83	-0.08(-0.08)	0.91(183)
230	-0.09	-0.09(-0.09)	0.0(440)
230	-0.07	-0.09(-0.09)	0.02(422)
230	0.05	-0.09(-0.09)	0.14(280)
240	0.29	-0.14(-0.14)	0.43(86.4)
240	-0.13	-0.13(-0.13)	0.0(354)
240	-0.11	-0.13(-0.13)	0.02(334)
240	-0.03	-0.14(-0.14)	0.11(212)
250	0.36	-0.08(-0.08)	0.44(88.3)
250	-0.1	-0.1(-0.1)	0.0(397)
250	-0.07	-0.09(-0.09)	0.02(373)
250	0.02	-0.1(-0.1)	0.12(242)
260	0.48	-0.06(-0.06)	0.53(107)
260	-0.08	-0.09(-0.09)	0.0(455)
260	-0.06	-0.08(-0.08)	0.02(418)
260	0.05	-0.08(-0.08)	0.13(265)
270	0.44	-0.12(-0.12)	0.57(113)
270	-0.11	-0.11(-0.11)	0.0(390)
270	-0.1	-0.12(-0.12)	0.02(359)
270	-0.0	-0.12(-0.12)	0.12(245)
280	0.23	-0.12(-0.12)	0.35(69.6)
280	-0.12	-0.12(-0.12)	0.0(312)
280	-0.11	-0.13(-0.13)	0.01(281)
280	-0.03	-0.13(-0.13)	0.09(187)
290	0.22	-0.13(-0.13)	0.34(68.2)
290	-0.13	-0.14(-0.14)	0.0(351)
290	-0.13	-0.14(-0.14)	0.02(313)
290	-0.04	-0.14(-0.14)	0.1(204)
300	0.21	-0.16(-0.16)	0.37(73.4)
300	-0.13	-0.13(-0.13)	0.0(378)
300	-0.12	-0.14(-0.14)	0.02(337)
300	-0.05	-0.16(-0.16)	0.11(210)
310	0.22	-0.15(-0.15)	0.37(74.0)
310	-0.12	-0.13(-0.13)	0.02(382)
310	-0.13	-0.13(-0.13)	0.0(429)
310	-0.03	-0.15(-0.15)	0.11(228)
320	0.4	-0.12(-0.12)	0.51(102)
320	-0.11	-0.12(-0.12)	0.02(356)
320	-0.13	-0.13(-0.13)	0.0(397)
320	-0.02	-0.13(-0.13)	0.11(222)
330	0.16	-0.15(-0.15)	0.31(62.2)
330	-0.14	-0.16(-0.16)	0.02(325)
330	-0.15	-0.15(-0.15)	0.0(370)
330	-0.06	-0.16(-0.16)	0.09(189)
340	0.08	-0.13(-0.13)	0.21(41.1)
340	-0.13	-0.14(-0.14)	0.01(250)
340	-0.13	-0.13(-0.13)	0.0(287)
340	-0.07	-0.14(-0.14)	0.07(141)
350	0.01	-0.19(-0.19)	0.21(41.6)
350	-0.17	-0.18(-0.18)	0.02(304)
350	-0.18	-0.18(-0.18)	0.0(352)
350	-0.12	-0.2(-0.2)	0.08(166)
360	0.0	-0.17(-0.17)	0.17(34.3)
360	-0.16	-0.18(-0.18)	0.01(279)
360	-0.17	-0.17(-0.17)	0.0(324)
360	-0.11	-0.18(-0.18)	0.07(148)
370	0.01	-0.17(-0.17)	0.18(35.5)
370	-0.14	-0.16(-0.16)	0.01(283)
370	-0.15	-0.16(-0.16)	0.0(329)
370	-0.1	-0.18(-0.18)	0.07(148)
380	-0.0	-0.17(-0.17)	0.17(33.7)
380	-0.16	-0.17(-0.17)	0.01(273)
380	-0.17	-0.17(-0.17)	0.0(317)
380	-0.11	-0.18(-0.18)	0.07(143)
390	-0.03	-0.2(-0.2)	0.16(32.2)
390	-0.17	-0.18(-0.18)	0.01(274)
390	-0.17	-0.17(-0.17)	0.0(319)
390	-0.12	-0.19(-0.19)	0.07(141)
400	0.03	-0.17(-0.17)	0.2(40.1)
400	-0.15	-0.16(-0.16)	0.02(337)
400	-0.15	-0.15(-0.15)	0.0(394)
400	-0.09	-0.18(-0.18)	0.09(175)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699150'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699150'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.15	-0.02(-0.02)	0.17(341)
0	-0.01	-0.02(-0.02)	0.02(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699150'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.02	-0.02(-0.02)	0.0(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699150'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	1.68	-0.02(-0.02)	1.7(341)
10	-0.02	-0.04(-0.04)	0.02(483)
10	0.16	-0.04(-0.04)	0.21(414)
10	-0.04	-0.05(-0.05)	0.0(493)
10	1.71	-0.05(-0.05)	1.75(350)
20	-0.03	-0.06(-0.06)	0.03(504)
20	0.16	-0.06(-0.06)	0.22(443)
20	-0.06	-0.06(-0.06)	0.0(524)
20	1.5	-0.07(-0.07)	1.57(313)
30	-0.03	-0.06(-0.06)	0.02(492)
30	0.16	-0.04(-0.04)	0.2(402)
30	-0.05	-0.05(-0.05)	0.0(513)
30	1.63	-0.05(-0.05)	1.69(337)
40	-0.01	-0.03(-0.03)	0.02(486)
40	0.17	-0.03(-0.03)	0.2(400)
40	-0.03	-0.03(-0.03)	0.0(502)
40	1.5	-0.04(-0.04)	1.54(307)
50	-0.02	-0.04(-0.04)	0.02(444)
50	0.15	-0.04(-0.04)	0.19(388)
50	-0.05	-0.05(-0.05)	0.0(457)
50	1.46	-0.05(-0.05)	1.51(303)
60	-0.03	-0.05(-0.05)	0.02(445)
60	0.12	-0.05(-0.05)	0.17(346)
60	-0.05	-0.05(-0.05)	0.0(463)
60	1.32	-0.06(-0.06)	1.38(275)
70	0.0	-0.02(-0.02)	0.03(530)
70	0.19	-0.03(-0.03)	0.22(449)
70	-0.02	-0.02(-0.02)	0.0(551)
70	1.64	-0.04(-0.04)	1.68(336)
80	-0.02	-0.04(-0.04)	0.02(411)
80	0.13	-0.04(-0.04)	0.17(340)
80	-0.04	-0.04(-0.04)	0.0(431)
80	1.26	-0.05(-0.05)	1.31(262)
90	-0.02	-0.05(-0.05)	0.03(525)
90	0.19	-0.04(-0.04)	0.23(450)
90	-0.04	-0.04(-0.04)	0.0(548)
90	1.44	-0.06(-0.06)	1.5(300)
100	-0.04	-0.06(-0.06)	0.02(450)
100	0.13	-0.05(-0.05)	0.18(360)
100	-0.06	-0.06(-0.06)	0.0(467)
100	1.45	-0.07(-0.07)	1.52(304)
110	-0.03	-0.05(-0.05)	0.02(460)
110	0.14	-0.05(-0.05)	0.19(372)
110	-0.05	-0.05(-0.05)	0.0(475)
110	1.43	-0.06(-0.06)	1.49(298)
120	0.0	-0.03(-0.03)	0.03(572)
120	0.22	-0.03(-0.03)	0.24(489)
120	-0.02	-0.02(-0.02)	0.0(594)
120	1.68	-0.02(-0.02)	1.7(341)
130	-0.01	-0.03(-0.03)	0.02(437)
130	0.16	-0.03(-0.03)	0.19(374)
130	-0.03	-0.03(-0.03)	0.0(447)
130	1.08	-0.04(-0.04)	1.12(224)
140	-0.05	-0.07(-0.07)	0.02(431)
140	0.1	-0.07(-0.07)	0.17(348)
140	-0.07	-0.07(-0.07)	0.0(450)
140	1.2	-0.07(-0.07)	1.27(255)
150	-0.01	-0.04(-0.04)	0.03(595)
150	0.21	-0.03(-0.03)	0.24(490)
150	-0.04	-0.04(-0.04)	0.0(612)
150	1.75	-0.03(-0.03)	1.79(357)
160	-0.03	-0.05(-0.05)	0.02(410)
160	0.11	-0.05(-0.05)	0.16(326)
160	-0.05	-0.05(-0.05)	0.0(433)
160	1.0	-0.09(-0.09)	1.09(218)
170	-0.04	-0.06(-0.06)	0.02(447)
170	0.11	-0.06(-0.06)	0.17(336)
170	-0.06	-0.06(-0.06)	0.0(469)
170	1.17	-0.08(-0.08)	1.25(250)
180	-0.06	-0.08(-0.08)	0.02(417)
180	0.09	-0.08(-0.08)	0.17(342)
180	-0.08	-0.08(-0.08)	0.0(439)
180	0.96	-0.07(-0.07)	1.02(205)
190	-0.06	-0.09(-0.09)	0.02(496)
190	0.12	-0.08(-0.08)	0.2(403)
190	-0.08	-0.08(-0.08)	0.0(520)
190	1.05	-0.08(-0.08)	1.13(226)
200	-0.05	-0.08(-0.08)	0.03(518)
200	0.12	-0.08(-0.08)	0.21(415)
200	-0.08	-0.08(-0.08)	0.0(545)
200	1.13	-0.09(-0.09)	1.21(243)
210	-0.08	-0.1(-0.1)	0.02(414)
210	0.05	-0.1(-0.1)	0.15(308)
210	-0.1	-0.1(-0.1)	0.0(441)
210	0.96	-0.08(-0.08)	1.04(208)
220	-0.04	-0.06(-0.06)	0.02(464)
220	0.11	-0.07(-0.07)	0.18(358)
220	-0.06	-0.06(-0.06)	0.0(480)
220	0.83	-0.09(-0.09)	0.92(183)
230	-0.03	-0.05(-0.05)	0.02(497)
230	0.14	-0.05(-0.05)	0.19(375)
230	-0.05	-0.05(-0.05)	0.0(519)
230	1.04	-0.07(-0.07)	1.11(222)
240	-0.06	-0.08(-0.08)	0.02(387)
240	0.07	-0.07(-0.07)	0.15(296)
240	-0.08	-0.08(-0.08)	0.0(410)
240	0.87	-0.1(-0.1)	0.97(193)
250	-0.06	-0.09(-0.09)	0.02(421)
250	0.1	-0.07(-0.07)	0.17(334)
250	-0.08	-0.08(-0.08)	0.0(452)
250	0.75	-0.07(-0.07)	0.82(164)
260	-0.03	-0.05(-0.05)	0.02(487)
260	0.13	-0.05(-0.05)	0.18(368)
260	-0.05	-0.05(-0.05)	0.0(520)
260	1.11	-0.04(-0.04)	1.15(230)
270	-0.06	-0.08(-0.08)	0.02(422)
270	0.1	-0.07(-0.07)	0.17(343)
270	-0.07	-0.08(-0.08)	0.0(452)
270	1.04	-0.08(-0.08)	1.13(225)
280	-0.08	-0.1(-0.1)	0.02(352)
280	0.01	-0.11(-0.11)	0.12(236)
280	-0.1	-0.1(-0.1)	0.0(355)
280	0.39	-0.13(-0.13)	0.52(104)
290	-0.08	-0.1(-0.1)	0.02(378)
290	0.04	-0.1(-0.1)	0.13(264)
290	-0.1	-0.1(-0.1)	0.0(391)
290	0.79	-0.08(-0.08)	0.87(174)
300	-0.08	-0.1(-0.1)	0.02(402)
300	0.02	-0.11(-0.11)	0.13(269)
300	-0.1	-0.1(-0.1)	0.0(419)
300	0.59	-0.12(-0.12)	0.71(142)
310	-0.08	-0.1(-0.1)	0.02(454)
310	0.04	-0.11(-0.11)	0.15(295)
310	-0.09	-0.1(-0.1)	0.0(483)
310	0.59	-0.11(-0.11)	0.71(142)
320	-0.07	-0.09(-0.09)	0.02(417)
320	0.03	-0.1(-0.1)	0.13(267)
320	-0.09	-0.1(-0.1)	0.0(443)
320	0.56	-0.11(-0.11)	0.67(135)
330	-0.11	-0.13(-0.13)	0.02(382)
330	-0.01	-0.14(-0.14)	0.13(254)
330	-0.13	-0.13(-0.13)	0.0(406)
330	0.37	-0.13(-0.13)	0.5(99.8)
340	-0.11	-0.12(-0.12)	0.01(284)
340	-0.04	-0.13(-0.13)	0.09(180)
340	-0.11	-0.12(-0.12)	0.0(308)
340	0.23	-0.11(-0.11)	0.34(67.9)
350	-0.13	-0.15(-0.15)	0.02(341)
350	-0.06	-0.17(-0.17)	0.1(207)
350	-0.15	-0.15(-0.15)	0.0(369)
350	0.15	-0.17(-0.17)	0.33(65.2)
360	-0.14	-0.16(-0.16)	0.02(305)
360	-0.08	-0.17(-0.17)	0.09(173)
360	0.2	-0.15(-0.15)	0.35(69.3)
360	-0.15	-0.15(-0.15)	0.0(337)
370	-0.14	-0.15(-0.15)	0.02(304)
370	-0.07	-0.15(-0.15)	0.09(170)
370	0.12	-0.16(-0.16)	0.28(55.7)
370	-0.15	-0.15(-0.15)	0.0(338)
380	-0.16	-0.18(-0.18)	0.01(291)
380	-0.1	-0.18(-0.18)	0.08(156)
380	0.06	-0.17(-0.17)	0.23(45.7)
380	-0.17	-0.17(-0.17)	0.0(325)
390	-0.15	-0.16(-0.16)	0.01(289)
390	-0.1	-0.18(-0.18)	0.08(152)
390	0.02	-0.18(-0.18)	0.2(41.0)
390	-0.16	-0.16(-0.16)	0.0(324)
400	-0.13	-0.14(-0.14)	0.02(357)
400	-0.07	-0.16(-0.16)	0.09(187)
400	0.1	-0.16(-0.16)	0.26(51.4)
400	-0.14	-0.14(-0.14)	0.0(399)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699151'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	1.63	-0.08(-0.08)	1.7(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699151'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.06	-0.08(-0.08)	0.02(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699152'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699151'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.09	-0.08(-0.08)	0.17(341)
0	-0.07	-0.08(-0.08)	0.0(341)
10	1.59	-0.04(-0.04)	1.63(326)
10	-0.03	-0.05(-0.05)	0.02(409)
10	0.15	-0.05(-0.05)	0.2(397)
10	-0.05	-0.05(-0.05)	0.0(410)
20	1.3	-0.06(-0.06)	1.36(272)
20	-0.05	-0.07(-0.07)	0.02(428)
20	0.13	-0.07(-0.07)	0.2(405)
20	-0.07	-0.07(-0.07)	0.0(431)
30	1.01	-0.06(-0.06)	1.08(216)
30	-0.04	-0.06(-0.06)	0.02(427)
30	0.13	-0.06(-0.06)	0.2(394)
30	-0.06	-0.06(-0.06)	0.0(430)
40	0.77	-0.09(-0.09)	0.85(171)
40	-0.06	-0.08(-0.08)	0.02(419)
40	0.12	-0.07(-0.07)	0.19(380)
40	-0.07	-0.07(-0.07)	0.0(424)
50	0.43	-0.18(-0.18)	0.61(122)
50	-0.12	-0.14(-0.14)	0.02(380)
50	0.03	-0.14(-0.14)	0.17(339)
50	-0.13	-0.14(-0.14)	0.0(385)
60	0.37	-0.12(-0.12)	0.49(98.6)
60	-0.07	-0.09(-0.09)	0.02(387)
60	0.07	-0.1(-0.1)	0.17(338)
60	-0.09	-0.09(-0.09)	0.0(392)
70	0.3	-0.2(-0.2)	0.49(98.9)
70	-0.07	-0.09(-0.09)	0.02(466)
70	0.08	-0.12(-0.12)	0.2(400)
70	-0.09	-0.09(-0.09)	0.0(472)
80	0.14	-0.17(-0.17)	0.3(60.7)
80	-0.12	-0.13(-0.13)	0.02(360)
80	0.02	-0.13(-0.13)	0.15(303)
80	-0.12	-0.12(-0.12)	0.0(366)
90	0.09	-0.25(-0.25)	0.34(68.8)
90	-0.16	-0.18(-0.18)	0.02(451)
90	-0.02	-0.2(-0.2)	0.19(373)
90	-0.18	-0.18(-0.18)	0.0(459)
100	-0.0	-0.27(-0.27)	0.26(52.5)
100	-0.14	-0.16(-0.16)	0.02(389)
100	-0.02	-0.18(-0.18)	0.16(316)
100	-0.15	-0.15(-0.15)	0.0(396)
110	0.06	-0.19(-0.19)	0.25(50.0)
110	-0.1	-0.12(-0.12)	0.02(403)
110	0.02	-0.14(-0.14)	0.16(323)
110	-0.13	-0.13(-0.13)	0.0(410)
120	0.2	-0.08(-0.08)	0.29(57.3)
120	-0.06	-0.08(-0.08)	0.02(487)
120	0.11	-0.08(-0.08)	0.19(384)
120	-0.07	-0.07(-0.07)	0.0(497)
130	0.07	-0.14(-0.14)	0.22(43.3)
130	-0.13	-0.15(-0.15)	0.02(374)
130	-0.03	-0.17(-0.17)	0.15(291)
130	-0.15	-0.15(-0.15)	0.0(382)
140	-0.09	-0.3(-0.3)	0.21(42.0)
140	-0.21	-0.23(-0.23)	0.02(374)
140	-0.1	-0.24(-0.24)	0.14(287)
140	-0.23	-0.23(-0.23)	0.0(382)
150	0.12	-0.16(-0.16)	0.28(56.0)
150	-0.1	-0.13(-0.13)	0.03(512)
150	0.05	-0.14(-0.14)	0.19(388)
150	-0.11	-0.11(-0.11)	0.0(523)
160	-0.11	-0.3(-0.3)	0.19(38.4)
160	-0.2	-0.22(-0.22)	0.02(367)
160	-0.1	-0.24(-0.24)	0.14(274)
160	-0.22	-0.22(-0.22)	0.0(375)
170	-0.0	-0.19(-0.19)	0.19(37.5)
170	-0.15	-0.17(-0.17)	0.02(393)
170	-0.03	-0.17(-0.17)	0.14(289)
170	-0.15	-0.16(-0.16)	0.0(402)
180	-0.17	-0.19(-0.19)	0.02(369)
180	-0.09	-0.26(-0.26)	0.18(35.1)
180	-0.09	-0.22(-0.22)	0.13(270)
180	-0.19	-0.19(-0.19)	0.0(378)
190	-0.2	-0.22(-0.22)	0.02(438)
190	-0.09	-0.31(-0.31)	0.22(43.2)
190	-0.21	-0.22(-0.22)	0.0(448)
190	-0.08	-0.24(-0.24)	0.16(318)
200	-0.15	-0.17(-0.17)	0.02(455)
200	-0.07	-0.29(-0.29)	0.21(42.3)
200	-0.17	-0.17(-0.17)	0.0(466)
200	-0.05	-0.21(-0.21)	0.16(324)
210	-0.21	-0.23(-0.23)	0.02(375)
210	-0.1	-0.28(-0.28)	0.18(35.3)
210	-0.22	-0.23(-0.23)	0.0(384)
210	-0.15	-0.29(-0.29)	0.13(266)
220	-0.19	-0.21(-0.21)	0.02(406)
220	-0.09	-0.28(-0.28)	0.19(37.1)
220	-0.19	-0.2(-0.2)	0.0(417)
220	-0.09	-0.23(-0.23)	0.14(283)
230	-0.15	-0.18(-0.18)	0.02(447)
230	-0.02	-0.22(-0.22)	0.2(39.3)
230	-0.16	-0.16(-0.16)	0.0(460)
230	-0.02	-0.17(-0.17)	0.15(308)
240	-0.24	-0.26(-0.26)	0.02(360)
240	-0.15	-0.32(-0.32)	0.16(32.8)
240	-0.27	-0.27(-0.27)	0.0(371)
240	-0.17	-0.3(-0.3)	0.12(248)
250	-0.13	-0.15(-0.15)	0.02(407)
250	0.05	-0.13(-0.13)	0.18(36.4)
250	-0.14	-0.14(-0.14)	0.0(419)
250	-0.02	-0.16(-0.16)	0.14(278)
260	-0.13	-0.16(-0.16)	0.02(469)
260	0.06	-0.14(-0.14)	0.2(40.6)
260	-0.14	-0.14(-0.14)	0.0(483)
260	0.02	-0.14(-0.14)	0.16(319)
270	-0.2	-0.22(-0.22)	0.02(410)
270	-0.14	-0.32(-0.32)	0.17(34.7)
270	-0.23	-0.23(-0.23)	0.0(422)
270	-0.13	-0.27(-0.27)	0.14(277)
280	-0.22	-0.24(-0.24)	0.02(329)
280	-0.08	-0.22(-0.22)	0.14(28.4)
280	-0.22	-0.22(-0.22)	0.0(338)
280	-0.12	-0.23(-0.23)	0.11(222)
290	-0.21	-0.23(-0.23)	0.02(369)
290	-0.18	-0.32(-0.32)	0.15(29.1)
290	-0.22	-0.22(-0.22)	0.0(380)
290	-0.14	-0.26(-0.26)	0.12(244)
300	-0.21	-0.23(-0.23)	0.02(402)
300	-0.18	-0.34(-0.34)	0.16(33.0)
300	-0.23	-0.23(-0.23)	0.0(415)
300	-0.16	-0.29(-0.29)	0.13(269)
310	-0.22	-0.25(-0.25)	0.02(462)
310	-0.1	-0.29(-0.29)	0.18(36.9)
310	-0.26	-0.26(-0.26)	0.0(477)
310	-0.15	-0.3(-0.3)	0.15(307)
320	-0.21	-0.23(-0.23)	0.02(434)
320	-0.09	-0.26(-0.26)	0.17(33.7)
320	-0.23	-0.23(-0.23)	0.0(449)
320	-0.1	-0.25(-0.25)	0.14(287)
330	-0.25	-0.27(-0.27)	0.02(412)
330	-0.13	-0.29(-0.29)	0.16(32.5)
330	-0.27	-0.27(-0.27)	0.0(425)
330	-0.16	-0.29(-0.29)	0.14(272)
340	-0.19	-0.2(-0.2)	0.02(323)
340	-0.12	-0.24(-0.24)	0.13(25.3)
340	-0.23	-0.23(-0.23)	0.0(333)
340	-0.12	-0.23(-0.23)	0.11(213)
350	-0.27	-0.29(-0.29)	0.02(401)
350	-0.22	-0.38(-0.38)	0.16(31.6)
350	-0.29	-0.3(-0.3)	0.0(414)
350	-0.21	-0.34(-0.34)	0.13(265)
360	-0.22	-0.24(-0.24)	0.02(371)
360	-0.17	-0.31(-0.31)	0.14(28.3)
360	-0.25	-0.25(-0.25)	0.0(383)
360	-0.19	-0.31(-0.31)	0.12(243)
370	-0.21	-0.23(-0.23)	0.02(378)
370	-0.19	-0.33(-0.33)	0.14(29.0)
370	-0.25	-0.25(-0.25)	0.0(390)
370	-0.16	-0.29(-0.29)	0.12(248)
380	-0.26	-0.28(-0.28)	0.02(366)
380	-0.15	-0.29(-0.29)	0.14(28.5)
380	-0.28	-0.29(-0.29)	0.0(378)
380	-0.19	-0.31(-0.31)	0.12(242)
390	-0.24	-0.26(-0.26)	0.02(368)
390	-0.24	-0.38(-0.38)	0.14(28.3)
390	-0.27	-0.28(-0.28)	0.0(380)
390	-0.21	-0.33(-0.33)	0.12(242)
400	-0.21	-0.23(-0.23)	0.02(456)
400	-0.18	-0.36(-0.36)	0.18(35.8)
400	-0.25	-0.25(-0.25)	0.0(470)
400	-0.15	-0.3(-0.3)	0.15(301)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 11, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.03, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699153'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
