Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 3, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1640809418'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 3, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1640809418'}
Loaded pretrained weights.
#i	Loss	VTE	TV
360	-0.15	-0.22(-0.22)	0.07(144)
370	-0.15	-0.15(-0.15)	0.0(550)
370	-0.04	-0.19(-0.19)	0.15(29.3)
370	-0.14	-0.16(-0.16)	0.02(411)
370	-0.14	-0.2(-0.2)	0.06(125)
380	-0.22	-0.22(-0.22)	0.0(430)
380	-0.13	-0.23(-0.23)	0.1(19.5)
380	-0.2	-0.22(-0.22)	0.02(319)
380	-0.22	-0.27(-0.27)	0.05(92.6)
390	-0.17	-0.18(-0.18)	0.0(663)
390	-0.08	-0.23(-0.23)	0.16(31.3)
390	-0.16	-0.19(-0.19)	0.02(491)
390	-0.17	-0.24(-0.24)	0.07(144)
400	-0.1	-0.1(-0.1)	0.0(486)
400	0.01	-0.11(-0.11)	0.12(23.2)
400	-0.09	-0.1(-0.1)	0.02(361)
400	-0.07	-0.13(-0.13)	0.05(107)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 1.0, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470761'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.34	-0.03(-0.03)	0.38(755)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 1.0, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470762'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.0	-0.03(-0.03)	0.04(755)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 1.0, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470761'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 9, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 1.0, 'network': 35, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'exp_no': '1642470760'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	3.74	-0.03(-0.03)	3.78(755)
0	-0.03	-0.03(-0.03)	0.0(755)
10	0.2	-0.02(-0.02)	0.23(455)
10	0.02	-0.01(-0.01)	0.03(596)
10	-0.01	-0.01(-0.01)	0.0(636)
10	2.5	-0.03(-0.03)	2.53(506)
20	0.32	-0.01(-0.01)	0.33(653)
20	0.04	-0.0(-0.0)	0.04(839)
20	0.01	0.0(0.0)	0.0(903)
20	2.71	-0.01(-0.01)	2.73(546)
30	0.26	-0.03(-0.03)	0.28(567)
30	0.03	-0.01(-0.01)	0.04(797)
30	-0.01	-0.01(-0.01)	0.0(856)
30	3.28	-0.05(-0.05)	3.33(667)
40	0.32	-0.02(-0.02)	0.34(676)
40	0.03	-0.02(-0.02)	0.04(853)
40	-0.01	-0.02(-0.02)	0.0(891)
40	4.03	-0.04(-0.04)	4.07(814)
50	0.26	-0.04(-0.04)	0.3(607)
50	0.0	-0.04(-0.04)	0.04(789)
50	-0.03	-0.03(-0.03)	0.0(848)
50	2.51	-0.07(-0.07)	2.59(517)
60	0.32	0.0(0.0)	0.32(641)
60	0.04	-0.0(-0.0)	0.04(818)
60	0.0	-0.0(-0.0)	0.0(878)
60	2.65	-0.04(-0.04)	2.69(538)
70	0.27	-0.02(-0.02)	0.29(578)
70	0.02	-0.01(-0.01)	0.04(729)
70	2.16	-0.05(-0.05)	2.21(442)
70	-0.01	-0.01(-0.01)	0.0(777)
80	0.26	-0.02(-0.02)	0.28(552)
80	0.02	-0.02(-0.02)	0.04(757)
80	1.89	-0.04(-0.04)	1.92(385)
80	-0.02	-0.03(-0.03)	0.0(792)
90	0.26	-0.02(-0.02)	0.28(565)
90	0.02	-0.02(-0.02)	0.04(709)
90	2.83	-0.04(-0.04)	2.87(573)
90	-0.01	-0.02(-0.02)	0.0(771)
100	0.22	-0.02(-0.02)	0.24(487)
100	0.01	-0.02(-0.02)	0.03(643)
100	1.95	-0.06(-0.06)	2.01(402)
100	-0.02	-0.03(-0.03)	0.0(708)
110	0.28	-0.02(-0.02)	0.29(585)
110	1.93	-0.08(-0.08)	2.01(403)
110	0.02	-0.02(-0.02)	0.04(812)
110	-0.02	-0.02(-0.02)	0.0(848)
120	0.31	-0.01(-0.01)	0.32(644)
120	2.63	-0.04(-0.04)	2.67(534)
120	0.05	0.0(0.0)	0.05(986)
120	0.0	-0.0(-0.0)	0.01(1043)
130	0.26	-0.01(-0.01)	0.27(532)
130	1.94	-0.08(-0.08)	2.02(403)
130	-0.01	-0.01(-0.01)	0.0(802)
130	0.02	-0.01(-0.01)	0.04(757)
140	0.22	-0.04(-0.04)	0.26(513)
140	2.07	-0.08(-0.08)	2.15(430)
140	-0.03	-0.04(-0.04)	0.0(781)
140	0.0	-0.04(-0.04)	0.04(744)
150	0.24	-0.04(-0.04)	0.27(548)
150	2.5	-0.05(-0.05)	2.55(509)
150	-0.03	-0.03(-0.03)	0.0(838)
150	0.01	-0.03(-0.03)	0.04(808)
160	0.25	-0.03(-0.03)	0.28(557)
160	2.07	-0.05(-0.05)	2.13(425)
160	-0.02	-0.03(-0.03)	0.0(848)
160	0.02	-0.02(-0.02)	0.04(814)
170	0.14	-0.05(-0.05)	0.19(372)
170	1.7	-0.09(-0.09)	1.79(358)
170	-0.05	-0.05(-0.05)	0.0(614)
170	-0.03	-0.05(-0.05)	0.03(553)
180	0.23	-0.01(-0.01)	0.24(486)
180	1.65	-0.08(-0.08)	1.72(345)
180	-0.02	-0.02(-0.02)	0.0(803)
180	0.02	-0.01(-0.01)	0.04(751)
190	0.13	-0.09(-0.09)	0.22(446)
190	1.63	-0.09(-0.09)	1.72(344)
190	-0.09	-0.1(-0.1)	0.0(700)
190	-0.06	-0.1(-0.1)	0.03(659)
200	0.14	-0.1(-0.1)	0.24(480)
200	2.25	-0.09(-0.09)	2.34(468)
200	-0.08	-0.08(-0.08)	0.0(835)
200	-0.04	-0.08(-0.08)	0.04(782)
210	0.11	-0.05(-0.05)	0.16(324)
210	1.05	-0.14(-0.14)	1.18(236)
210	-0.05	-0.05(-0.05)	0.0(586)
210	-0.02	-0.05(-0.05)	0.03(534)
220	0.19	-0.04(-0.04)	0.23(456)
220	1.29	-0.09(-0.09)	1.39(278)
220	-0.04	-0.04(-0.04)	0.0(785)
220	-0.0	-0.04(-0.04)	0.04(746)
230	0.24	-0.01(-0.01)	0.26(515)
230	1.42	-0.06(-0.06)	1.48(296)
230	-0.01	-0.01(-0.01)	0.0(862)
230	0.02	-0.01(-0.01)	0.04(775)
240	0.13	-0.06(-0.06)	0.19(387)
240	0.64	-0.13(-0.13)	0.77(154)
240	-0.08	-0.08(-0.08)	0.0(609)
240	-0.04	-0.07(-0.07)	0.03(557)
250	0.17	-0.06(-0.06)	0.23(469)
250	1.01	-0.1(-0.1)	1.11(222)
250	-0.06	-0.06(-0.06)	0.0(749)
250	-0.03	-0.06(-0.06)	0.03(697)
260	0.82	-0.11(-0.11)	0.93(186)
260	0.21	-0.04(-0.04)	0.25(502)
260	-0.02	-0.03(-0.03)	0.0(846)
260	0.02	-0.02(-0.02)	0.04(802)
270	0.88	-0.15(-0.15)	1.03(206)
270	0.12	-0.08(-0.08)	0.2(395)
270	-0.07	-0.07(-0.07)	0.0(712)
270	-0.03	-0.06(-0.06)	0.03(637)
280	0.82	-0.11(-0.11)	0.93(186)
280	0.19	-0.03(-0.03)	0.22(447)
280	-0.02	-0.03(-0.03)	0.0(780)
280	0.01	-0.03(-0.03)	0.04(723)
290	0.66	-0.13(-0.13)	0.79(158)
290	0.04	-0.11(-0.11)	0.16(317)
290	-0.09	-0.09(-0.09)	0.0(687)
290	-0.07	-0.1(-0.1)	0.03(604)
300	0.54	-0.13(-0.13)	0.67(134)
300	0.08	-0.08(-0.08)	0.16(325)
300	-0.05	-0.05(-0.05)	0.0(775)
300	-0.01	-0.05(-0.05)	0.03(689)
310	0.25	-0.17(-0.17)	0.42(84.6)
310	-0.02	-0.14(-0.14)	0.12(245)
310	-0.12	-0.12(-0.12)	0.0(510)
310	-0.09	-0.11(-0.11)	0.02(452)
320	0.33	-0.17(-0.17)	0.5(99.5)
320	0.0	-0.14(-0.14)	0.14(283)
320	-0.11	-0.11(-0.11)	0.0(633)
320	-0.09	-0.12(-0.12)	0.03(556)
330	0.55	-0.12(-0.12)	0.67(134)
330	0.05	-0.1(-0.1)	0.15(302)
330	-0.08	-0.08(-0.08)	0.0(654)
330	-0.05	-0.08(-0.08)	0.03(574)
340	0.2	-0.18(-0.18)	0.38(75.8)
340	-0.02	-0.15(-0.15)	0.13(259)
340	-0.12	-0.12(-0.12)	0.0(647)
340	-0.08	-0.11(-0.11)	0.03(569)
350	0.06	-0.19(-0.19)	0.25(50.3)
350	-0.06	-0.18(-0.18)	0.12(233)
350	-0.14	-0.14(-0.14)	0.0(590)
350	-0.12	-0.15(-0.15)	0.03(507)
360	0.03	-0.2(-0.2)	0.23(45.7)
360	-0.07	-0.17(-0.17)	0.11(211)
360	-0.14	-0.14(-0.14)	0.0(654)
360	-0.12	-0.15(-0.15)	0.03(551)
370	-0.0	-0.19(-0.19)	0.19(37.4)
370	-0.09	-0.18(-0.18)	0.09(172)
370	-0.13	-0.13(-0.13)	0.0(593)
370	-0.11	-0.13(-0.13)	0.02(486)
380	-0.1	-0.22(-0.22)	0.12(24.0)
380	-0.2	-0.26(-0.26)	0.06(118)
380	-0.2	-0.2(-0.2)	0.0(460)
380	-0.18	-0.2(-0.2)	0.02(369)
390	-0.04	-0.22(-0.22)	0.17(34.6)
390	-0.13	-0.22(-0.22)	0.09(177)
390	-0.16	-0.16(-0.16)	0.0(704)
390	-0.14	-0.17(-0.17)	0.03(563)
400	0.02	-0.11(-0.11)	0.13(25.0)
400	-0.05	-0.12(-0.12)	0.06(129)
400	-0.09	-0.09(-0.09)	0.0(516)
400	-0.07	-0.09(-0.09)	0.02(412)
